ensembl_gene_id,length,gc
ENSG00000156414,5486,0.453882610280715
ENSG00000156453,5924,0.601451721809588
ENSG00000156467,12600,0.387142857142857
ENSG00000156469,1801,0.432537479178234
ENSG00000156471,6108,0.469220694171578
ENSG00000156475,13610,0.385966201322557
ENSG00000156482,3987,0.46024579884625
ENSG00000156500,7919,0.442480111125142
ENSG00000156502,4281,0.429105349217473
ENSG00000156504,4404,0.446185286103542
ENSG00000156508,10063,0.435754745105833
ENSG00000156509,3976,0.403169014084507
ENSG00000156510,4223,0.518115084063462
ENSG00000156515,6293,0.534244398538058
ENSG00000156521,4621,0.564380004328068
ENSG00000156531,16534,0.382000725777186
ENSG00000156535,9782,0.3937845021468
ENSG00000156587,2062,0.570320077594568
ENSG00000156599,5424,0.521570796460177
ENSG00000156603,1779,0.519955030916245
ENSG00000156639,3808,0.537289915966387
ENSG00000156642,4032,0.447916666666667
ENSG00000156650,32495,0.427358055085398
ENSG00000156671,7308,0.401067323481117
ENSG00000156675,9632,0.478301495016611
ENSG00000156697,4087,0.458527036946416
ENSG00000156709,13092,0.429575313168347
ENSG00000156711,7034,0.530423656525448
ENSG00000156735,4809,0.396548138906218
ENSG00000156738,4770,0.380503144654088
ENSG00000156787,8609,0.390637704727611
ENSG00000156795,4929,0.407587745993102
ENSG00000156802,7100,0.426197183098592
ENSG00000156804,7395,0.454766734279919
ENSG00000156831,2991,0.420929455031762
ENSG00000156853,4162,0.432724651609803
ENSG00000156858,3764,0.60653560042508
ENSG00000156860,7214,0.629054616024397
ENSG00000156869,8624,0.391581632653061
ENSG00000156873,7486,0.531659096981031
ENSG00000156875,2945,0.394227504244482
ENSG00000156876,3972,0.38595166163142
ENSG00000156886,4388,0.566089334548769
ENSG00000156928,3712,0.39385775862069
ENSG00000156931,10366,0.400443758441057
ENSG00000156958,7343,0.41958327658995
ENSG00000156966,3639,0.605935696619951
ENSG00000156968,6012,0.447272122421823
ENSG00000156970,4463,0.433116737620435
ENSG00000156973,2824,0.492917847025496
ENSG00000156976,6130,0.403588907014682
ENSG00000156983,7784,0.558838643371018
ENSG00000156990,5307,0.506689278311664
ENSG00000157014,5572,0.537867910983489
ENSG00000157017,2073,0.526772793053546
ENSG00000157020,5380,0.459851301115242
ENSG00000157036,5575,0.447713004484305
ENSG00000157045,3539,0.494207403221249
ENSG00000157077,7980,0.438095238095238
ENSG00000157106,25161,0.409085489447955
ENSG00000157107,6067,0.349925828251195
ENSG00000157168,21398,0.433591924478923
ENSG00000157181,4073,0.364596120795482
ENSG00000157184,10089,0.433640598671821
ENSG00000157191,5510,0.493284936479129
ENSG00000157193,19668,0.554606467358145
ENSG00000157212,9683,0.402354642156357
ENSG00000157216,6954,0.497842968075928
ENSG00000157224,6708,0.385807990459153
ENSG00000157227,4623,0.586848366861346
ENSG00000157240,6894,0.476211198143313
ENSG00000157259,6337,0.427331544895061
ENSG00000157303,1258,0.585850556438792
ENSG00000157306,5097,0.524033745340396
ENSG00000157315,1386,0.462481962481963
ENSG00000157326,2157,0.530829856281873
ENSG00000157349,4455,0.493602693602694
ENSG00000157350,9745,0.517598768599282
ENSG00000157353,7231,0.602129719264279
ENSG00000157379,4949,0.499090725399071
ENSG00000157388,19199,0.484087712901714
ENSG00000157404,11327,0.420941114152026
ENSG00000157426,4654,0.402449505801461
ENSG00000157429,9225,0.433279132791328
ENSG00000157445,4719,0.485272303454122
ENSG00000157450,7173,0.421023281751011
ENSG00000157456,2753,0.453686887032328
ENSG00000157470,5571,0.442469933584635
ENSG00000157483,9077,0.476809518563402
ENSG00000157500,7516,0.377860564129856
ENSG00000157514,4957,0.500907807141416
ENSG00000157538,9301,0.445328459305451
ENSG00000157540,26763,0.424018234129208
ENSG00000157551,10342,0.416457164958422
ENSG00000157554,7568,0.459038054968288
ENSG00000157557,4977,0.511954992967651
ENSG00000157570,6014,0.564848686398404
ENSG00000157593,2363,0.620397799407533
ENSG00000157600,6583,0.527722922679629
ENSG00000157601,17984,0.492938167259787
ENSG00000157617,8730,0.513287514318442
ENSG00000157625,12571,0.417071036512608
ENSG00000157637,7907,0.57581889465031
ENSG00000157653,2240,0.478571428571429
ENSG00000157657,10386,0.52840362025804
ENSG00000157680,15547,0.43333118929697
ENSG00000157693,4792,0.508973288814691
ENSG00000157734,5767,0.580891277960812
ENSG00000157741,16634,0.402609113863172
ENSG00000157764,23433,0.384372466180173
ENSG00000157778,1973,0.547896604156108
ENSG00000157796,8773,0.421520574489912
ENSG00000157800,10588,0.484132980732905
ENSG00000157823,9237,0.453502219335282
ENSG00000157827,6574,0.432004867660481
ENSG00000157833,5942,0.602154156849546
ENSG00000157837,6659,0.469139510437003
ENSG00000157869,2221,0.387663214768123
ENSG00000157870,3371,0.626520320379709
ENSG00000157873,6214,0.635822336659157
ENSG00000157881,5072,0.587145110410095
ENSG00000157895,6140,0.492182410423453
ENSG00000157911,3782,0.656266525647805
ENSG00000157916,5689,0.535770785726841
ENSG00000157933,6550,0.614809160305344
ENSG00000157954,8983,0.521318045196482
ENSG00000157978,5371,0.563396015639546
ENSG00000157985,13947,0.557682655768265
ENSG00000157992,1403,0.588025659301497
ENSG00000158006,3795,0.467457180500659
ENSG00000158019,3392,0.466686320754717
ENSG00000158023,15385,0.435099122521937
ENSG00000158042,2612,0.475497702909648
ENSG00000158050,1929,0.644375324002074
ENSG00000158062,4691,0.506928160306971
ENSG00000158079,6369,0.452818338828702
ENSG00000158089,4344,0.464779005524862
ENSG00000158092,5510,0.368239564428312
ENSG00000158106,4184,0.669933078393882
ENSG00000158109,2401,0.541857559350271
ENSG00000158113,2769,0.563380281690141
ENSG00000158122,3098,0.490316333118141
ENSG00000158156,5180,0.557722007722008
ENSG00000158158,5088,0.558569182389937
ENSG00000158161,6424,0.409869240348692
ENSG00000158163,5045,0.439246778989098
ENSG00000158169,18465,0.413539128080152
ENSG00000158186,6258,0.509747523170342
ENSG00000158195,5681,0.404154198204541
ENSG00000158201,4337,0.445469218353701
ENSG00000158234,4072,0.458742632612967
ENSG00000158270,7343,0.48590494348359
ENSG00000158286,6595,0.588324488248673
ENSG00000158290,33815,0.410557444920893
ENSG00000158292,4198,0.62553596950929
ENSG00000158301,3706,0.471667566109012
ENSG00000158321,24887,0.47932655603327
ENSG00000158352,15184,0.433285036880927
ENSG00000158373,861,0.469221835075494
ENSG00000158402,3329,0.462000600781015
ENSG00000158406,2163,0.406380027739251
ENSG00000158411,4305,0.350290360046458
ENSG00000158417,7865,0.395677050222505
ENSG00000158423,2993,0.50384229869696
ENSG00000158427,5523,0.458627557486873
ENSG00000158428,3820,0.554188481675393
ENSG00000158435,2702,0.480384900074019
ENSG00000158457,3530,0.567705382436261
ENSG00000158467,6851,0.451466939132973
ENSG00000158470,4722,0.479669631512071
ENSG00000158473,4359,0.484973617802248
ENSG00000158477,1809,0.474847982310669
ENSG00000158480,4291,0.501747844325332
ENSG00000158481,2442,0.413185913185913
ENSG00000158482,1007,0.528301886792453
ENSG00000158483,4855,0.561277033985582
ENSG00000158488,2203,0.464366772582842
ENSG00000158517,3413,0.615880457075886
ENSG00000158526,4076,0.524288518155054
ENSG00000158528,11194,0.415758442022512
ENSG00000158545,8624,0.56319573283859
ENSG00000158552,3398,0.548852266038846
ENSG00000158555,9905,0.555275113579001
ENSG00000158560,4568,0.46584938704028
ENSG00000158571,2168,0.392527675276753
ENSG00000158578,2047,0.408402540302882
ENSG00000158604,3769,0.488458477049615
ENSG00000158615,9335,0.424531333690412
ENSG00000158623,4139,0.436578883788355
ENSG00000158636,11789,0.389685299855798
ENSG00000158669,7939,0.525884872150145
ENSG00000158683,11536,0.446168515950069
ENSG00000158691,11366,0.420992433573817
ENSG00000158710,2262,0.609637488947834
ENSG00000158711,12191,0.406529406939546
ENSG00000158714,3178,0.514789175582127
ENSG00000158715,3752,0.570628997867804
ENSG00000158716,827,0.646916565900846
ENSG00000158717,4377,0.620973269362577
ENSG00000158747,3448,0.620649651972158
ENSG00000158769,5061,0.495751827702035
ENSG00000158773,2336,0.502140410958904
ENSG00000158792,2468,0.671799027552674
ENSG00000158793,3794,0.513705851344228
ENSG00000158796,2821,0.506203473945409
ENSG00000158805,7456,0.585568669527897
ENSG00000158813,7002,0.517709225935447
ENSG00000158825,820,0.56219512195122
ENSG00000158828,4833,0.546865301055245
ENSG00000158850,3890,0.526221079691517
ENSG00000158856,4525,0.631381215469613
ENSG00000158859,10338,0.525536854323854
ENSG00000158863,8300,0.593734939759036
ENSG00000158864,8898,0.491683524387503
ENSG00000158869,964,0.490663900414938
ENSG00000158882,3291,0.533576420540869
ENSG00000158887,2150,0.486046511627907
ENSG00000158941,5859,0.558457074586107
ENSG00000158966,7022,0.488180005696383
ENSG00000158985,6024,0.400398406374502
ENSG00000158987,11231,0.395245303178702
ENSG00000159023,19993,0.4396538788576
ENSG00000159055,1694,0.511216056670602
ENSG00000159063,9465,0.40919175911252
ENSG00000159069,3294,0.698239222829387
ENSG00000159079,5403,0.492689246714788
ENSG00000159082,8062,0.411188290746713
ENSG00000159086,7146,0.406661069129583
ENSG00000159110,13865,0.456184637576632
ENSG00000159111,2771,0.491880187657885
ENSG00000159128,2539,0.507680189050807
ENSG00000159131,7751,0.425235453489872
ENSG00000159140,12752,0.444636135508156
ENSG00000159147,3511,0.371973796639134
ENSG00000159164,4786,0.51650647722524
ENSG00000159176,10318,0.508528784648188
ENSG00000159199,2615,0.491395793499044
ENSG00000159200,6964,0.443423319931074
ENSG00000159202,5715,0.484514435695538
ENSG00000159210,4995,0.474274274274274
ENSG00000159214,3563,0.602020769014875
ENSG00000159216,15574,0.429369461923719
ENSG00000159228,2450,0.519183673469388
ENSG00000159231,998,0.57314629258517
ENSG00000159256,6408,0.383426966292135
ENSG00000159259,5104,0.483150470219436
ENSG00000159267,10549,0.447340980187696
ENSG00000159314,10426,0.527335507385383
ENSG00000159322,6006,0.438394938394938
ENSG00000159335,1487,0.632817753866846
ENSG00000159339,2971,0.550992931672838
ENSG00000159346,3113,0.519755862512046
ENSG00000159348,4495,0.513904338153504
ENSG00000159352,3021,0.505461767626614
ENSG00000159363,5253,0.586331620026652
ENSG00000159374,3000,0.468333333333333
ENSG00000159377,2125,0.475764705882353
ENSG00000159388,2757,0.506347479143997
ENSG00000159399,5918,0.511321392362285
ENSG00000159403,5803,0.476822333275892
ENSG00000159423,3632,0.559746696035242
ENSG00000159433,20776,0.498363496341933
ENSG00000159445,6937,0.467925616260631
ENSG00000159459,9928,0.375402900886382
ENSG00000159461,5765,0.457415437987858
ENSG00000159479,2704,0.480769230769231
ENSG00000159496,4715,0.560551431601273
ENSG00000159556,2171,0.598802395209581
ENSG00000159579,6058,0.422251568174315
ENSG00000159588,3323,0.574179957869395
ENSG00000159592,7433,0.409794161173147
ENSG00000159593,4790,0.511064718162839
ENSG00000159596,1465,0.418430034129693
ENSG00000159618,5630,0.558792184724689
ENSG00000159640,8365,0.603227734608488
ENSG00000159658,16312,0.415215792054929
ENSG00000159674,5985,0.562406015037594
ENSG00000159685,2757,0.590859630032644
ENSG00000159692,10541,0.599658476425387
ENSG00000159708,4018,0.470881035340966
ENSG00000159712,2980,0.375838926174497
ENSG00000159713,2601,0.6239907727797
ENSG00000159714,3531,0.574907958085528
ENSG00000159720,8156,0.520107896027465
ENSG00000159733,9612,0.541614648356221
ENSG00000159753,7684,0.627928162415409
ENSG00000159761,1790,0.645251396648045
ENSG00000159784,6430,0.58646967340591
ENSG00000159788,13762,0.556532480744078
ENSG00000159792,3993,0.589030803906837
ENSG00000159840,3267,0.635139271502908
ENSG00000159842,12532,0.564075965528248
ENSG00000159873,4326,0.437817845584836
ENSG00000159882,6287,0.408780022268172
ENSG00000159884,1459,0.565455791638108
ENSG00000159885,2001,0.428285857071464
ENSG00000159899,8353,0.539806057703819
ENSG00000159905,2717,0.440559440559441
ENSG00000159915,4051,0.446803258454703
ENSG00000159917,5989,0.399899816329938
ENSG00000159921,5856,0.426741803278689
ENSG00000159958,3923,0.592148865664033
ENSG00000160007,17353,0.506252521177894
ENSG00000160013,3517,0.593119135626955
ENSG00000160014,5235,0.569054441260745
ENSG00000160049,6625,0.477433962264151
ENSG00000160050,3873,0.533694810224632
ENSG00000160051,2463,0.548112058465286
ENSG00000160055,3571,0.514701764211706
ENSG00000160058,6741,0.487909805666815
ENSG00000160062,7077,0.407093401158683
ENSG00000160072,7686,0.612932604735883
ENSG00000160075,6919,0.556149732620321
ENSG00000160087,4691,0.576849285866553
ENSG00000160094,3384,0.588652482269504
ENSG00000160111,10195,0.517018146150074
ENSG00000160113,2655,0.626741996233522
ENSG00000160117,3569,0.604090781731578
ENSG00000160124,1746,0.411798396334479
ENSG00000160131,5107,0.390444487957705
ENSG00000160145,34160,0.455240046838408
ENSG00000160172,3402,0.530864197530864
ENSG00000160179,6121,0.552197353373632
ENSG00000160183,4908,0.493276283618582
ENSG00000160185,3918,0.543389484430832
ENSG00000160190,6854,0.54099795739714
ENSG00000160191,5281,0.529634538913085
ENSG00000160193,2738,0.529218407596786
ENSG00000160194,6342,0.493219804478083
ENSG00000160199,7621,0.444954730350348
ENSG00000160208,5750,0.504521739130435
ENSG00000160209,11912,0.57563801208865
ENSG00000160211,5062,0.600158040300277
ENSG00000160213,3820,0.536387434554974
ENSG00000160214,4251,0.571394965890379
ENSG00000160216,12315,0.550954120990662
ENSG00000160218,11951,0.482470086185256
ENSG00000160219,5272,0.485204855842185
ENSG00000160226,6063,0.591126505030513
ENSG00000160229,5682,0.416050686378036
ENSG00000160233,5845,0.600513259195894
ENSG00000160255,7300,0.526712328767123
ENSG00000160256,1400,0.65
ENSG00000160271,7648,0.580020920502092
ENSG00000160285,7238,0.517408123791103
ENSG00000160293,5682,0.605244632171771
ENSG00000160294,9570,0.463113897596656
ENSG00000160298,5315,0.504233301975541
ENSG00000160299,17507,0.548123607699777
ENSG00000160305,13758,0.513519406890536
ENSG00000160307,1806,0.526578073089701
ENSG00000160310,7603,0.497172168880705
ENSG00000160318,1156,0.636678200692042
ENSG00000160321,11907,0.379272696733014
ENSG00000160323,5708,0.635599159074983
ENSG00000160325,3520,0.625568181818182
ENSG00000160326,3531,0.615406400453129
ENSG00000160336,5626,0.408460718094561
ENSG00000160352,9842,0.379089615931721
ENSG00000160360,5138,0.666017905799922
ENSG00000160392,4886,0.491608677855096
ENSG00000160404,3790,0.598153034300792
ENSG00000160408,5307,0.561145656679857
ENSG00000160410,3934,0.595577020843925
ENSG00000160439,8602,0.539409439665194
ENSG00000160445,4370,0.563157894736842
ENSG00000160446,2596,0.622496147919877
ENSG00000160447,3393,0.643972885352196
ENSG00000160460,11766,0.636579976202618
ENSG00000160469,3954,0.632776934749621
ENSG00000160539,4349,0.582432743159347
ENSG00000160551,17091,0.408519103621789
ENSG00000160563,3857,0.477573243453461
ENSG00000160570,2631,0.567084758646902
ENSG00000160584,10920,0.425915750915751
ENSG00000160588,3983,0.397439116244037
ENSG00000160593,8602,0.435480120902116
ENSG00000160602,4412,0.582502266545784
ENSG00000160613,22206,0.506935062595695
ENSG00000160633,7036,0.518050028425242
ENSG00000160654,3836,0.407194994786236
ENSG00000160679,5625,0.438933333333333
ENSG00000160683,4293,0.583740973678081
ENSG00000160685,4304,0.62546468401487
ENSG00000160688,4019,0.534461308783279
ENSG00000160691,4342,0.539613081529249
ENSG00000160695,5775,0.51030303030303
ENSG00000160703,5320,0.611278195488722
ENSG00000160710,12242,0.465283450416599
ENSG00000160712,6993,0.513370513370513
ENSG00000160714,4190,0.540811455847256
ENSG00000160741,3602,0.558300943920044
ENSG00000160746,5285,0.437086092715232
ENSG00000160752,3718,0.549757934373319
ENSG00000160753,5637,0.621429838566614
ENSG00000160766,4163,0.484986788373769
ENSG00000160767,4468,0.583930170098478
ENSG00000160781,2531,0.599367838798894
ENSG00000160783,2520,0.530555555555556
ENSG00000160785,7293,0.505141916906623
ENSG00000160789,8141,0.588256970888097
ENSG00000160791,3580,0.445530726256983
ENSG00000160796,12058,0.616686017581689
ENSG00000160799,4754,0.577618847286496
ENSG00000160803,3884,0.525231719876416
ENSG00000160813,1119,0.658623771224307
ENSG00000160818,4623,0.484533852476747
ENSG00000160856,6450,0.433178294573643
ENSG00000160877,5007,0.640902736169363
ENSG00000160883,3304,0.550847457627119
ENSG00000160888,3079,0.616433907112699
ENSG00000160908,8611,0.494948321913831
ENSG00000160917,4252,0.569849482596425
ENSG00000160932,2638,0.638741470811221
ENSG00000160948,3769,0.62350756168745
ENSG00000160949,7081,0.626888857506002
ENSG00000160953,9876,0.551640340218712
ENSG00000160957,4517,0.653309718839938
ENSG00000160959,6130,0.631810766721044
ENSG00000160961,11603,0.459536326812031
ENSG00000160972,5414,0.659401551533063
ENSG00000160991,11107,0.575312865760331
ENSG00000160993,2299,0.526315789473684
ENSG00000160999,2404,0.694259567387687
ENSG00000161010,8469,0.488251269335223
ENSG00000161011,7535,0.581818181818182
ENSG00000161013,5495,0.63894449499545
ENSG00000161016,2159,0.591014358499305
ENSG00000161021,5967,0.547008547008547
ENSG00000161036,5899,0.623665027970843
ENSG00000161040,4536,0.436287477954145
ENSG00000161048,7561,0.40166644623727
ENSG00000161057,8637,0.382771795762418
ENSG00000161091,5290,0.585633270321361
ENSG00000161149,2122,0.526861451460886
ENSG00000161179,1754,0.673318129988598
ENSG00000161202,6302,0.567756267851476
ENSG00000161203,6709,0.538679385899538
ENSG00000161204,5135,0.52444011684518
ENSG00000161217,7967,0.455503953809464
ENSG00000161249,7444,0.555749596990865
ENSG00000161265,2875,0.559652173913043
ENSG00000161267,11814,0.478754020653462
ENSG00000161277,1803,0.536882972823073
ENSG00000161298,11319,0.429543245869777
ENSG00000161328,2765,0.655696202531646
ENSG00000161381,9255,0.551917882225824
ENSG00000161395,3619,0.523348991434098
ENSG00000161405,10129,0.360450192516537
ENSG00000161513,3599,0.584606835232009
ENSG00000161526,8133,0.541497602360753
ENSG00000161533,8286,0.446415640839971
ENSG00000161542,6747,0.555061508818734
ENSG00000161547,2976,0.503024193548387
ENSG00000161551,11744,0.414935286103542
ENSG00000161558,3523,0.514334374112972
ENSG00000161618,4589,0.614295053388538
ENSG00000161638,7383,0.54896383583909
ENSG00000161640,3173,0.567601638827608
ENSG00000161642,3189,0.58513640639699
ENSG00000161643,3876,0.562693498452012
ENSG00000161653,2751,0.636495819701927
ENSG00000161654,3116,0.522785622593068
ENSG00000161671,10749,0.567029491115453
ENSG00000161677,1381,0.605358435916003
ENSG00000161692,7146,0.564511614889449
ENSG00000161714,6748,0.599585062240664
ENSG00000161791,13415,0.472978009690645
ENSG00000161800,4487,0.433920213951415
ENSG00000161813,8102,0.373488027647494
ENSG00000161835,2823,0.620262132483174
ENSG00000161847,4979,0.589074111267323
ENSG00000161888,2839,0.545614653046848
ENSG00000161904,6782,0.560306694190504
ENSG00000161911,1498,0.55607476635514
ENSG00000161912,5804,0.446416264645072
ENSG00000161914,3217,0.578178427105999
ENSG00000161920,1475,0.528135593220339
ENSG00000161921,2793,0.563551736484067
ENSG00000161929,4249,0.502000470698988
ENSG00000161944,2490,0.565461847389558
ENSG00000161955,2276,0.575131810193322
ENSG00000161956,3624,0.541114790286976
ENSG00000161958,5080,0.576181102362205
ENSG00000161960,5199,0.51509905751106
ENSG00000161970,2476,0.43578352180937
ENSG00000161980,1869,0.52434456928839
ENSG00000161981,2242,0.539250669045495
ENSG00000161996,10534,0.638408961458136
ENSG00000161999,2628,0.653729071537291
ENSG00000162004,4147,0.653484446587895
ENSG00000162032,3099,0.667312036140691
ENSG00000162063,6309,0.569662387066096
ENSG00000162065,12213,0.558912634078441
ENSG00000162066,4366,0.647732478240953
ENSG00000162069,4708,0.56393372982158
ENSG00000162073,2942,0.638681169272604
ENSG00000162076,1338,0.613602391629297
ENSG00000162078,2579,0.564559906940675
ENSG00000162086,8063,0.446483938980528
ENSG00000162104,10613,0.470460755677
ENSG00000162129,14541,0.476239598377003
ENSG00000162139,7212,0.476012201885746
ENSG00000162144,10572,0.525160802118804
ENSG00000162148,2400,0.599166666666667
ENSG00000162174,4586,0.499563890100305
ENSG00000162191,2532,0.525276461295419
ENSG00000162194,3726,0.531937734836286
ENSG00000162222,2657,0.454271735039518
ENSG00000162227,3095,0.602907915993538
ENSG00000162231,6194,0.49628672909267
ENSG00000162236,2881,0.497396737244013
ENSG00000162241,7855,0.59147040101846
ENSG00000162244,2011,0.542018896071606
ENSG00000162298,5495,0.539399454049136
ENSG00000162300,3120,0.558974358974359
ENSG00000162302,3807,0.645915418965064
ENSG00000162337,6182,0.626496279521191
ENSG00000162341,7253,0.556597270095133
ENSG00000162366,1430,0.576223776223776
ENSG00000162367,5705,0.544609991235758
ENSG00000162368,4437,0.367590714446698
ENSG00000162373,2142,0.516339869281046
ENSG00000162377,4148,0.479508196721312
ENSG00000162378,8206,0.399098220814039
ENSG00000162383,5413,0.527803436172178
ENSG00000162384,4504,0.472690941385435
ENSG00000162385,1363,0.381511371973588
ENSG00000162390,9770,0.518116683725691
ENSG00000162396,2356,0.471137521222411
ENSG00000162398,1777,0.548677546426562
ENSG00000162402,12023,0.405140148049572
ENSG00000162407,5272,0.410091047040971
ENSG00000162408,7271,0.515747490028882
ENSG00000162413,6670,0.586656671664168
ENSG00000162415,6095,0.485315832649713
ENSG00000162419,6413,0.463901450179323
ENSG00000162430,4403,0.596411537588008
ENSG00000162433,7578,0.44550013196094
ENSG00000162434,13174,0.448534993168362
ENSG00000162437,6090,0.401149425287356
ENSG00000162441,5459,0.432130426818099
ENSG00000162444,862,0.513921113689095
ENSG00000162461,3338,0.595566207309766
ENSG00000162490,7365,0.531704005431093
ENSG00000162496,3515,0.462019914651494
ENSG00000162511,3228,0.554213135068154
ENSG00000162512,7065,0.578343949044586
ENSG00000162517,2223,0.529014844804319
ENSG00000162521,9470,0.425765575501584
ENSG00000162522,6020,0.62093023255814
ENSG00000162542,4027,0.517506828904892
ENSG00000162543,5562,0.466738583243438
ENSG00000162545,2605,0.570441458733205
ENSG00000162551,2980,0.588926174496644
ENSG00000162572,4025,0.645714285714286
ENSG00000162585,10916,0.629901062660315
ENSG00000162591,9021,0.610242766877286
ENSG00000162594,4561,0.392019294014471
ENSG00000162599,59428,0.374032442619641
ENSG00000162600,3718,0.395373856912318
ENSG00000162601,27812,0.37073924924493
ENSG00000162604,5516,0.40155910079768
ENSG00000162607,3869,0.397518738692169
ENSG00000162613,7559,0.396481016007408
ENSG00000162614,4436,0.380748422001803
ENSG00000162616,3702,0.374122096164236
ENSG00000162620,8759,0.335083913688777
ENSG00000162623,4616,0.380415944540728
ENSG00000162630,3548,0.316234498308906
ENSG00000162636,9350,0.398502673796791
ENSG00000162639,2426,0.492992580379225
ENSG00000162642,3420,0.451169590643275
ENSG00000162643,3923,0.414223808309967
ENSG00000162645,7223,0.364668420323965
ENSG00000162650,5422,0.579306528956105
ENSG00000162654,6141,0.403517342452369
ENSG00000162664,10988,0.357753913360029
ENSG00000162669,5814,0.409012727898177
ENSG00000162676,5642,0.574618929457639
ENSG00000162688,8157,0.36888561971313
ENSG00000162692,6049,0.384195734832204
ENSG00000162694,4015,0.398256537982565
ENSG00000162695,8600,0.362558139534884
ENSG00000162702,4895,0.434320735444331
ENSG00000162704,10650,0.386666666666667
ENSG00000162711,4753,0.497159688617715
ENSG00000162714,10552,0.496588324488249
ENSG00000162722,5170,0.480270793036751
ENSG00000162729,2592,0.585262345679012
ENSG00000162733,11099,0.418416073520137
ENSG00000162734,2763,0.517915309446254
ENSG00000162735,4466,0.485221674876847
ENSG00000162736,11484,0.474137931034483
ENSG00000162739,2746,0.418062636562272
ENSG00000162745,3430,0.502623906705539
ENSG00000162746,2611,0.585982382229031
ENSG00000162747,2776,0.453530259365994
ENSG00000162757,4684,0.45068317677199
ENSG00000162769,6422,0.423076923076923
ENSG00000162772,4040,0.502475247524752
ENSG00000162775,4670,0.524625267665953
ENSG00000162777,6677,0.510259098397484
ENSG00000162783,4201,0.497738633658653
ENSG00000162804,13812,0.573124818997973
ENSG00000162813,3113,0.400899453902987
ENSG00000162817,2891,0.533033552404012
ENSG00000162819,4980,0.38714859437751
ENSG00000162825,19689,0.453197216719996
ENSG00000162836,11993,0.472192112065372
ENSG00000162849,14404,0.537628436545404
ENSG00000162851,1784,0.452354260089686
ENSG00000162852,5933,0.414292937805495
ENSG00000162869,3998,0.447723861930966
ENSG00000162873,3666,0.483633387888707
ENSG00000162881,1637,0.623091020158827
ENSG00000162882,2726,0.530080704328687
ENSG00000162885,10279,0.417453059636151
ENSG00000162889,4232,0.589083175803403
ENSG00000162894,3417,0.487562189054726
ENSG00000162909,8585,0.481421083284799
ENSG00000162910,1886,0.580593849416755
ENSG00000162913,3862,0.608493008803729
ENSG00000162923,11146,0.43746635564328
ENSG00000162924,17129,0.380349115535058
ENSG00000162927,7651,0.427656515488172
ENSG00000162928,5910,0.396954314720812
ENSG00000162929,7992,0.396646646646647
ENSG00000162946,12931,0.437475833268889
ENSG00000162959,5220,0.514367816091954
ENSG00000162961,2725,0.381651376146789
ENSG00000162971,11558,0.394704966257138
ENSG00000162972,1616,0.49009900990099
ENSG00000162976,2271,0.468075737560546
ENSG00000162980,6721,0.408272578485344
ENSG00000162994,6642,0.441282746160795
ENSG00000162997,2204,0.445553539019964
ENSG00000162999,5379,0.36939951663878
ENSG00000163001,2705,0.402218114602588
ENSG00000163002,4025,0.396273291925466
ENSG00000163006,5796,0.408212560386473
ENSG00000163013,8058,0.511293124844875
ENSG00000163016,4690,0.44861407249467
ENSG00000163026,3870,0.44780361757106
ENSG00000163029,9824,0.385586319218241
ENSG00000163041,3826,0.417407213800314
ENSG00000163050,4736,0.601140202702703
ENSG00000163053,4932,0.484184914841849
ENSG00000163069,4358,0.424965580541533
ENSG00000163082,4983,0.478426650612081
ENSG00000163083,3206,0.566749844042421
ENSG00000163092,13337,0.394091624803179
ENSG00000163093,4254,0.478138222849083
ENSG00000163104,6313,0.375732615238397
ENSG00000163106,2111,0.364756039791568
ENSG00000163110,11090,0.384039675383228
ENSG00000163116,6076,0.368169848584595
ENSG00000163125,9241,0.443674926955957
ENSG00000163126,4103,0.561540336339264
ENSG00000163131,6888,0.362078977932636
ENSG00000163138,8232,0.380709426627794
ENSG00000163141,3809,0.491992648989236
ENSG00000163154,1158,0.546632124352332
ENSG00000163155,2508,0.493221690590112
ENSG00000163156,3264,0.493872549019608
ENSG00000163159,1764,0.462018140589569
ENSG00000163161,8412,0.476343319067998
ENSG00000163162,5326,0.444611340593316
ENSG00000163166,4146,0.40689821514713
ENSG00000163170,3072,0.451171875
ENSG00000163171,9964,0.405359293456443
ENSG00000163191,649,0.471494607087827
ENSG00000163214,7985,0.416405760801503
ENSG00000163219,5476,0.502921840759679
ENSG00000163220,573,0.556719022687609
ENSG00000163221,485,0.470103092783505
ENSG00000163235,4917,0.486882245271507
ENSG00000163249,4707,0.434034416826004
ENSG00000163251,7039,0.518255434010513
ENSG00000163257,4816,0.390988372093023
ENSG00000163263,674,0.445103857566766
ENSG00000163281,7216,0.340077605321508
ENSG00000163291,12403,0.367975489800855
ENSG00000163293,5983,0.404980778873475
ENSG00000163297,10149,0.350477879594049
ENSG00000163312,3712,0.396551724137931
ENSG00000163319,4866,0.372790793259351
ENSG00000163320,6549,0.383570010688655
ENSG00000163322,7699,0.434731783348487
ENSG00000163328,7769,0.429913759814648
ENSG00000163344,1002,0.569860279441118
ENSG00000163346,3851,0.531290573876915
ENSG00000163348,3664,0.575327510917031
ENSG00000163349,9148,0.444031482291211
ENSG00000163359,21516,0.443205056701989
ENSG00000163374,5001,0.488102379524095
ENSG00000163376,4736,0.3671875
ENSG00000163378,5365,0.462814538676608
ENSG00000163382,10113,0.501730445960645
ENSG00000163389,7072,0.425480769230769
